id,file,setCode,number,promoGrouping,rarity,bordered_empirical,ok,reason,axis_x,sym_score,area,cx,cy,top_y,bot_y,left_x,right_x,bbox_cx,polarity,txt_ok,txt_reason,txt_top,txt_bot,txt_mid
1-3,images/1-3.jpg,1,3,,Uncommon,True,True,,733.524,0.9985,5264,733.5,1968.226,1929,2008,695,772,733.5,bright,True,,1976.9516,2009.2978,1993.1247
1-3-P1,images/1-3-P1.jpg,1,3,P1,Special,True,True,,733.38,0.8695,5534,731.394,1971.933,1928,2004,676,791,733.5,bright,True,,1976.6892,2008.9483,1992.8187
1-30,images/1-30.jpg,1,30,,Rare,True,True,,733.677,0.991,4129,733.766,1980.054,1928,2007,686,782,734.0,bright,True,,1976.963,2009.2749,1993.1189
1-31,images/1-31.jpg,1,31,,Uncommon,True,True,,733.524,0.9985,5264,733.5,1968.226,1929,2008,695,772,733.5,bright,True,,1976.9317,2009.3072,1993.1195
1-32,images/1-32.jpg,1,32,,Common,True,True,,733.581,0.9848,4486,733.63,1968.062,1930,2005,696,771,733.5,bright,True,,1977.0027,2009.3693,1993.186
1-33,images/1-33.jpg,1,33,,Rare,True,True,,733.677,0.9891,4137,733.829,1980.049,1928,2007,686,782,734.0,bright,True,,1976.9695,2009.2723,1993.1209
1-34,images/1-34.jpg,1,34,,Rare,True,True,,733.677,0.9891,4137,733.829,1980.049,1928,2007,686,782,734.0,bright,True,,1977.2564,2009.1601,1993.2083
1-35,images/1-35.jpg,1,35,,Uncommon,True,True,,733.524,0.9985,5264,733.5,1968.226,1929,2008,695,772,733.5,bright,True,,1976.808,2009.2722,1993.0401
1-36,images/1-36.jpg,1,36,,Common,True,True,,733.581,0.9851,4485,733.635,1968.069,1930,2005,696,771,733.5,bright,True,,1977.069,2009.2736,1993.1713
1-37,images/1-37.jpg,1,37,,Rare,True,True,,733.677,0.991,4129,733.766,1980.054,1928,2007,686,782,734.0,bright,True,,1976.777,2009.2563,1993.0166
1-38,images/1-38.jpg,1,38,,Common,True,True,,733.581,0.9851,4485,733.635,1968.069,1930,2005,696,771,733.5,bright,True,,1976.9907,2009.258,1993.1244
1-39,images/1-39.jpg,1,39,,Rare,True,True,,733.677,0.9891,4135,733.831,1980.069,1928,2007,686,782,734.0,bright,True,,1976.9163,2009.2941,1993.1052
1-4,images/1-4.jpg,1,4,,Uncommon,True,True,,733.524,0.9985,5264,733.5,1968.226,1929,2008,695,772,733.5,bright,True,,1977.4444,2009.1294,1993.2869
1-4-C1,images/1-4-C1.jpg,1,4,C1,Special,False,True,,717.889,0.943,8338,718.063,1967.423,1918,2018,668,767,717.5,bright,True,,1976.8567,2009.1681,1993.0124
1-4-P1,images/1-4-P1.jpg,1,4,P1,Special,True,True,,733.38,0.8695,5534,731.394,1971.933,1928,2004,676,791,733.5,bright,True,,1976.6461,2009.0475,1992.8468
1-40,images/1-40.jpg,1,40,,Common,True,True,,733.581,0.9851,4485,733.635,1968.069,1930,2005,696,771,733.5,bright,True,,1977.3069,2009.1361,1993.2215
1-41,images/1-41.jpg,1,41,,Uncommon,True,True,,733.524,0.9985,5264,733.5,1968.226,1929,2008,695,772,733.5,bright,True,,1977.3583,2009.1563,1993.2573
1-42,images/1-42.jpg,1,42,,Legendary,True,True,,733.572,0.9965,5477,733.605,1969.6,1924,2008,689,778,733.5,bright,True,,1977.2409,2009.2953,1993.2681
1-43,images/1-43.jpg,1,43,,Rare,True,True,,733.677,0.991,4129,733.766,1980.054,1928,2007,686,782,734.0,bright,True,,1977.2548,2009.1561,1993.2055
1-44,images/1-44.jpg,1,44,,Rare,True,True,,733.677,0.9891,4135,733.831,1980.069,1928,2007,686,782,734.0,bright,True,,1977.8358,2009.021,1993.4284
1-45,images/1-45.jpg,1,45,,Common,True,True,,733.581,0.9851,4485,733.635,1968.069,1930,2005,696,771,733.5,bright,True,,1976.9361,2009.1541,1993.0451
1-46,images/1-46.jpg,1,46,,Common,True,True,,733.581,0.9851,4485,733.635,1968.069,1930,2005,696,771,733.5,bright,True,,1977.5699,2009.1278,1993.3488
1-47,images/1-47.jpg,1,47,,Common,True,True,,733.581,0.9851,4485,733.635,1968.069,1930,2005,696,771,733.5,bright,True,,1976.8979,2009.1462,1993.022
1-48,images/1-48.jpg,1,48,,Rare,True,True,,733.677,0.991,4129,733.766,1980.054,1928,2007,686,782,734.0,bright,True,,1977.3262,2009.133,1993.2296
1-49,images/1-49.jpg,1,49,,Common,True,True,,733.581,0.9851,4485,733.635,1968.069,1930,2005,696,771,733.5,bright,True,,1977.2563,2009.137,1993.1967
1-5,images/1-5.jpg,1,5,,Rare,True,True,,733.677,0.991,4129,733.766,1980.054,1928,2007,686,782,734.0,bright,True,,1976.7773,2009.2899,1993.0336
1-5-P1,images/1-5-P1.jpg,1,5,P1,Special,True,True,,733.38,0.8695,5534,731.394,1971.933,1928,2004,676,791,733.5,bright,True,,1976.6259,2008.9075,1992.7667
1-50,images/1-50.jpg,1,50,,Super Rare,True,True,,733.623,0.9919,3452,733.725,1966.878,1929,2007,694,774,734.0,bright,True,,1976.7982,2009.2682,1993.0332
1-51,images/1-51.jpg,1,51,,Super Rare,True,True,,733.623,0.9919,3452,733.725,1966.878,1929,2007,694,774,734.0,bright,True,,1976.7697,2009.2977,1993.0337
1-52,images/1-52.jpg,1,52,,Uncommon,True,True,,733.524,0.9985,5264,733.5,1968.226,1929,2008,695,772,733.5,bright,True,,1976.8296,2009.3665,1993.098
1-53,images/1-53.jpg,1,53,,Uncommon,True,True,,733.524,0.9985,5264,733.5,1968.226,1929,2008,695,772,733.5,bright,True,,1976.8067,2009.2659,1993.0363
1-54,images/1-54.jpg,1,54,,Uncommon,True,True,,733.52,0.9987,5265,733.5,1968.269,1929,2008,695,772,733.5,bright,True,,1976.9312,2009.1548,1993.043
1-55,images/1-55.jpg,1,55,,Uncommon,True,True,,733.524,0.9985,5264,733.5,1968.226,1929,2008,695,772,733.5,bright,True,,1976.6887,2009.2673,1992.978
1-56,images/1-56.jpg,1,56,,Super Rare,True,True,,733.623,0.9919,3452,733.725,1966.878,1929,2007,694,774,734.0,bright,True,,1976.8486,2009.2689,1993.0587
1-57,images/1-57.jpg,1,57,,Common,True,True,,733.581,0.9851,4485,733.635,1968.069,1930,2005,696,771,733.5,bright,True,,1976.6758,2009.2388,1992.9573
1-58,images/1-58.jpg,1,58,,Common,True,True,,733.57,0.9848,4484,733.609,1968.062,1930,2005,696,771,733.5,bright,True,,1976.8202,2009.254,1993.0371
1-59,images/1-59.jpg,1,59,,Legendary,True,True,,733.572,0.9965,5477,733.605,1969.6,1924,2008,689,778,733.5,bright,True,,1976.7749,2009.2749,1993.0249
1-6,images/1-6.jpg,1,6,,Rare,True,True,,733.677,0.991,4129,733.766,1980.054,1928,2007,686,782,734.0,bright,True,,1977.2102,2009.2519,1993.2311
1-6-P1,images/1-6-P1.jpg,1,6,P1,Special,True,True,,733.38,0.8695,5534,731.394,1971.933,1928,2004,676,791,733.5,bright,True,,1976.6762,2009.0273,1992.8518
1-60,images/1-60.jpg,1,60,,Common,True,True,,733.581,0.9851,4485,733.635,1968.069,1930,2005,696,771,733.5,bright,True,,1977.1404,2009.2373,1993.1888
1-61,images/1-61.jpg,1,61,,Rare,True,True,,733.655,0.9915,4119,733.768,1980.137,1929,2007,686,782,734.0,bright,True,,1977.1174,2009.264,1993.1907
1-62,images/1-62.jpg,1,62,,Uncommon,True,True,,733.524,0.9985,5264,733.5,1968.226,1929,2008,695,772,733.5,bright,True,,1977.1257,2009.3729,1993.2493
1-63,images/1-63.jpg,1,63,,Common,True,True,,733.57,0.9848,4484,733.609,1968.062,1930,2005,696,771,733.5,bright,True,,1977.0754,2009.272,1993.1737
1-64,images/1-64.jpg,1,64,,Common,True,True,,733.581,0.9851,4485,733.635,1968.069,1930,2005,696,771,733.5,bright,True,,1977.5792,2009.1272,1993.3532
1-65,images/1-65.jpg,1,65,,Uncommon,True,True,,733.524,0.9985,5264,733.5,1968.226,1929,2008,695,772,733.5,bright,True,,1976.8529,2009.2734,1993.0631
1-66,images/1-66.jpg,1,66,,Rare,True,True,,733.677,0.9891,4137,733.829,1980.049,1928,2007,686,782,734.0,bright,True,,1977.342,2009.2389,1993.2904
1-67,images/1-67.jpg,1,67,,Uncommon,True,True,,733.52,0.9987,5265,733.506,1968.218,1929,2008,695,772,733.5,bright,True,,1976.8103,2009.2687,1993.0395
1-68,images/1-68.jpg,1,68,,Rare,True,True,,733.668,0.991,4129,733.774,1980.069,1928,2007,686,782,734.0,bright,True,,1977.1776,2009.236,1993.2068
1-69,images/1-69.jpg,1,69,,Common,True,True,,733.581,0.9851,4485,733.635,1968.069,1930,2005,696,771,733.5,bright,True,,1977.0595,2009.2603,1993.1599
1-7,images/1-7.jpg,1,7,,Common,True,True,,733.581,0.9851,4485,733.635,1968.069,1930,2005,696,771,733.5,bright,True,,1976.7337,2009.2842,1993.009
1-7-P1,images/1-7-P1.jpg,1,7,P1,Special,True,True,,733.38,0.8695,5534,731.394,1971.933,1928,2004,676,791,733.5,bright,True,,1976.6192,2008.7845,1992.7018
1-70,images/1-70.jpg,1,70,,Legendary,True,True,,733.572,0.9965,5477,733.605,1969.6,1924,2008,689,778,733.5,bright,True,,1976.7646,2009.2558,1993.0102
1-71,images/1-71.jpg,1,71,,Uncommon,True,True,,733.524,0.9985,5264,733.5,1968.226,1929,2008,695,772,733.5,bright,True,,1976.7289,2009.3,1993.0144
1-72,images/1-72.jpg,1,72,,Rare,True,True,,733.677,0.9891,4135,733.831,1980.069,1928,2007,686,782,734.0,bright,True,,1976.7804,2009.3768,1993.0786
1-73,images/1-73.jpg,1,73,,Common,True,True,,733.581,0.9851,4485,733.635,1968.069,1930,2005,696,771,733.5,bright,True,,1976.772,2009.2617,1993.0168
1-74,images/1-74.jpg,1,74,,Uncommon,True,True,,733.524,0.9985,5264,733.5,1968.226,1929,2008,695,772,733.5,bright,True,,1976.8884,2009.151,1993.0197
1-75,images/1-75.jpg,1,75,,Super Rare,True,True,,733.623,0.9919,3452,733.725,1966.878,1929,2007,694,774,734.0,bright,True,,1976.6766,2009.2409,1992.9587
1-76,images/1-76.jpg,1,76,,Rare,True,True,,733.677,0.991,4129,733.766,1980.054,1928,2007,686,782,734.0,bright,True,,1976.8088,2009.2684,1993.0386
1-77,images/1-77.jpg,1,77,,Common,True,True,,733.581,0.9851,4485,733.635,1968.069,1930,2005,696,771,733.5,bright,True,,1976.6686,2009.2086,1992.9386
1-78,images/1-78.jpg,1,78,,Rare,True,True,,733.677,0.9891,4135,733.831,1980.069,1928,2007,686,782,734.0,bright,True,,1976.7827,2009.2501,1993.0164
1-79,images/1-79.jpg,1,79,,Common,True,True,,733.581,0.9851,4485,733.635,1968.069,1930,2005,696,771,733.5,bright,True,,1976.7659,2009.2448,1993.0054
1-8,images/1-8.jpg,1,8,,Uncommon,True,True,,733.524,0.9985,5264,733.5,1968.226,1929,2008,695,772,733.5,bright,True,,1977.0014,2009.2623,1993.1318
1-8-C1,images/1-8-C1.jpg,1,8,C1,Special,False,True,,730.35,0.7458,18416,745.094,1964.917,1911,2031,594,868,731.0,dark,True,,1976.9044,2009.3824,1993.1434
1-8-P1,images/1-8-P1.jpg,1,8,P1,Special,True,True,,724.15,0.8799,5305,727.442,1967.558,1925,2011,689,778,733.5,bright,True,,1976.826,2009.0784,1992.9522
1-80,images/1-80.jpg,1,80,,Rare,True,True,,733.677,0.9891,4135,733.831,1980.069,1928,2007,686,782,734.0,bright,True,,1976.9975,2009.2443,1993.1209
1-81,images/1-81.jpg,1,81,,Uncommon,True,True,,733.524,0.9985,5264,733.5,1968.226,1929,2008,695,772,733.5,bright,True,,1976.98,2009.2756,1993.1278
1-82,images/1-82.jpg,1,82,,Legendary,True,True,,733.572,0.9965,5477,733.607,1969.601,1924,2008,689,778,733.5,bright,True,,1976.999,2009.3668,1993.1829
1-83,images/1-83.jpg,1,83,,Uncommon,True,True,,733.524,0.9985,5264,733.5,1968.226,1929,2008,695,772,733.5,bright,True,,1976.987,2009.2569,1993.122
1-84,images/1-84.jpg,1,84,,Rare,True,True,,733.677,0.991,4129,733.766,1980.054,1928,2007,686,782,734.0,bright,True,,1977.3243,2009.135,1993.2296
1-85,images/1-85.jpg,1,85,,Rare,True,True,,733.677,0.991,4129,733.766,1980.054,1928,2007,686,782,734.0,bright,True,,1976.8199,2009.2579,1993.0389
1-86,images/1-86.jpg,1,86,,Uncommon,True,True,,733.524,0.9985,5264,733.5,1968.226,1929,2008,695,772,733.5,bright,True,,1977.1687,2009.2405,1993.2046
1-87,images/1-87.jpg,1,87,,Common,True,True,,733.581,0.9851,4485,733.635,1968.069,1930,2005,696,771,733.5,bright,True,,1976.7896,2009.2493,1993.0194
1-88,images/1-88.jpg,1,88,,Super Rare,True,True,,733.623,0.9919,3452,733.725,1966.878,1929,2007,694,774,734.0,bright,True,,1977.0187,2009.2477,1993.1332
1-89,images/1-89.jpg,1,89,,Common,True,True,,733.581,0.9851,4485,733.635,1968.069,1930,2005,696,771,733.5,bright,True,,1976.961,2009.2593,1993.1101
1-9,images/1-9.jpg,1,9,,Rare,True,True,,733.677,0.991,4129,733.766,1980.054,1928,2007,686,782,734.0,bright,True,,1976.9483,2009.2793,1993.1138
1-9-C2,images/1-9-C2.jpg,1,9,C2,Special,False,True,,733.504,0.9917,33021,733.549,1985.004,1917,2031,554,913,733.5,dark,True,,1976.8597,2009.2967,1993.0782
1-9-P1,images/1-9-P1.jpg,1,9,P1,Special,True,True,,724.15,0.8801,5304,727.448,1967.562,1925,2011,689,778,733.5,bright,True,,1976.8312,2009.0414,1992.9363
1-90,images/1-90.jpg,1,90,,Super Rare,True,True,,733.623,0.9919,3452,733.725,1966.878,1929,2007,694,774,734.0,bright,True,,1976.9551,2009.2568,1993.106
1-91,images/1-91.jpg,1,91,,Common,True,True,,733.581,0.9851,4485,733.635,1968.069,1930,2005,696,771,733.5,bright,True,,1976.9307,2009.2897,1993.1102
1-92,images/1-92.jpg,1,92,,Uncommon,True,True,,733.524,0.9985,5264,733.5,1968.226,1929,2008,695,772,733.5,bright,True,,1976.9263,2009.4016,1993.164
1-93,images/1-93.jpg,1,93,,Common,True,True,,733.581,0.9851,4485,733.635,1968.069,1930,2005,696,771,733.5,bright,True,,1976.9207,2009.2892,1993.1049
1-94,images/1-94.jpg,1,94,,Rare,True,True,,733.677,0.991,4129,733.766,1980.054,1928,2007,686,782,734.0,bright,True,,1977.2433,2009.1393,1993.1913
1-95,images/1-95.jpg,1,95,,Uncommon,True,True,,733.52,0.9987,5265,733.506,1968.218,1929,2008,695,772,733.5,bright,True,,1976.7755,2009.2779,1993.0267
1-96,images/1-96.jpg,1,96,,Common,True,True,,733.57,0.9848,4484,733.609,1968.062,1930,2005,696,771,733.5,bright,True,,1977.0299,2009.2598,1993.1449
1-97,images/1-97.jpg,1,97,,Rare,True,True,,733.677,0.991,4129,733.766,1980.054,1928,2007,686,782,734.0,bright,True,,1976.7707,2009.239,1993.0049
1-98,images/1-98.jpg,1,98,,Common,True,True,,733.581,0.9851,4485,733.635,1968.069,1930,2005,696,771,733.5,bright,True,,1976.9609,2009.2575,1993.1092
1-99,images/1-99.jpg,1,99,,Uncommon,True,True,,733.524,0.9985,5264,733.5,1968.226,1929,2008,695,772,733.5,bright,True,,1977.0048,2009.2025,1993.1037
10-1,images/10-1.jpg,10,1,,Rare,True,True,,733.605,0.9932,4130,733.743,1980.145,1929,2007,686,782,734.0,bright,True,,1976.9299,2009.2865,1993.1082
10-10,images/10-10.jpg,10,10,,Common,True,True,,733.574,0.9851,4493,733.637,1968.051,1930,2005,696,771,733.5,bright,True,,1976.9364,2009.2754,1993.1059
10-100,images/10-100.jpg,10,100,,Rare,True,True,,733.605,0.9932,4130,733.743,1980.145,1929,2007,686,782,734.0,bright,True,,1976.9508,2009.2547,1993.1027
10-101,images/10-101.jpg,10,101,,Uncommon,True,True,,733.505,0.9991,5279,733.48,1968.192,1928,2008,695,772,733.5,bright,True,,1976.9184,2009.2821,1993.1003
10-102,images/10-102.jpg,10,102,,Rare,True,False,no-core-component,,,,,,,,,,,,False,no-text,,,
10-103,images/10-103.jpg,10,103,,Rare,True,True,,733.605,0.9932,4130,733.743,1980.145,1929,2007,686,782,734.0,bright,True,,1976.9474,2009.2545,1993.1009
10-104,images/10-104.jpg,10,104,,Uncommon,True,True,,733.505,0.9991,5279,733.48,1968.192,1928,2008,695,772,733.5,bright,True,,1977.1217,2009.1654,1993.1435
10-105,images/10-105.jpg,10,105,,Common,True,True,,733.574,0.9851,4493,733.637,1968.051,1930,2005,696,771,733.5,bright,True,,1976.8218,2009.2471,1993.0344
10-106,images/10-106.jpg,10,106,,Common,True,True,,733.574,0.9851,4493,733.637,1968.051,1930,2005,696,771,733.5,bright,True,,1976.9983,2009.2643,1993.1313
10-107,images/10-107.jpg,10,107,,Common,True,True,,733.574,0.9851,4493,733.637,1968.051,1930,2005,696,771,733.5,bright,True,,1976.7973,2009.2243,1993.0108
10-108,images/10-108.jpg,10,108,,Common,True,True,,733.574,0.9851,4493,733.637,1968.051,1930,2005,696,771,733.5,bright,True,,1976.947,2009.2503,1993.0986
10-109,images/10-109.jpg,10,109,,Common,True,True,,733.574,0.9851,4493,733.637,1968.051,1930,2005,696,771,733.5,bright,True,,1976.9344,2009.2462,1993.0903
10-11,images/10-11.jpg,10,11,,Common,True,True,,733.574,0.9851,4493,733.637,1968.051,1930,2005,696,771,733.5,bright,True,,1976.9217,2009.299,1993.1104
10-110,images/10-110.jpg,10,110,,Common,True,True,,733.574,0.9851,4493,733.637,1968.051,1930,2005,696,771,733.5,bright,True,,1976.9174,2009.2861,1993.1018
10-111,images/10-111.jpg,10,111,,Uncommon,True,True,,733.505,0.9991,5279,733.48,1968.192,1928,2008,695,772,733.5,bright,True,,1976.8955,2009.3038,1993.0997
10-112,images/10-112.jpg,10,112,,Common,True,True,,733.574,0.9851,4493,733.637,1968.051,1930,2005,696,771,733.5,bright,True,,1976.9266,2009.3854,1993.156
10-113,images/10-113.jpg,10,113,,Uncommon,True,True,,733.505,0.9991,5279,733.48,1968.192,1928,2008,695,772,733.5,bright,True,,1976.9048,2009.3005,1993.1027
10-114,images/10-114.jpg,10,114,,Common,True,True,,733.574,0.9851,4493,733.637,1968.051,1930,2005,696,771,733.5,bright,True,,1977.1205,2009.1867,1993.1536
10-115,images/10-115.jpg,10,115,,Uncommon,True,True,,733.505,0.9991,5279,733.48,1968.192,1928,2008,695,772,733.5,bright,True,,1976.7816,2009.2919,1993.0367
10-116,images/10-116.jpg,10,116,,Super Rare,True,True,,733.627,0.9913,3454,733.735,1966.891,1929,2007,694,774,734.0,bright,True,,1976.9848,2009.286,1993.1354
10-117,images/10-117.jpg,10,117,,Super Rare,True,True,,733.627,0.9913,3454,733.735,1966.891,1929,2007,694,774,734.0,bright,True,,1976.7686,2009.2662,1993.0174
10-118,images/10-118.jpg,10,118,,Legendary,True,True,,733.48,0.9949,6658,733.564,1970.24,1920,2012,683,783,733.0,bright,True,,1976.9193,2009.2849,1993.1021
10-119,images/10-119.jpg,10,119,,Uncommon,True,True,,733.505,0.9991,5279,733.48,1968.192,1928,2008,695,772,733.5,bright,True,,1976.8963,2009.2892,1993.0927
10-12,images/10-12.jpg,10,12,,Uncommon,True,True,,733.505,0.9991,5279,733.48,1968.192,1928,2008,695,772,733.5,bright,True,,1976.9388,2009.3826,1993.1607
10-120,images/10-120.jpg,10,120,,Common,True,True,,733.574,0.9851,4493,733.637,1968.051,1930,2005,696,771,733.5,bright,True,,1976.9761,2009.3413,1993.1587
10-121,images/10-121.jpg,10,121,,Rare,True,True,,733.605,0.9932,4130,733.743,1980.145,1929,2007,686,782,734.0,bright,True,,1976.923,2009.3831,1993.1531
10-122,images/10-122.jpg,10,122,,Rare,True,True,,733.605,0.9932,4130,733.743,1980.145,1929,2007,686,782,734.0,bright,True,,1977.0041,2009.4098,1993.2069
10-123,images/10-123.jpg,10,123,,Rare,True,True,,733.605,0.9932,4130,733.743,1980.145,1929,2007,686,782,734.0,bright,True,,1976.9809,2009.3439,1993.1624
10-124,images/10-124.jpg,10,124,,Super Rare,True,True,,733.627,0.9913,3454,733.735,1966.891,1929,2007,694,774,734.0,bright,True,,1977.0538,2009.3163,1993.1851
10-125,images/10-125.jpg,10,125,,Legendary,True,True,,733.473,0.9949,6652,733.566,1970.236,1920,2012,684,783,733.5,bright,True,,1976.8351,2009.3443,1993.0897
10-126,images/10-126.jpg,10,126,,Uncommon,True,True,,733.505,0.9991,5279,733.48,1968.192,1928,2008,695,772,733.5,bright,True,,1977.0834,2009.3481,1993.2157
10-127,images/10-127.jpg,10,127,,Common,True,True,,733.574,0.9851,4493,733.637,1968.051,1930,2005,696,771,733.5,bright,True,,1976.8052,2009.3312,1993.0682
10-128,images/10-128.jpg,10,128,,Rare,True,True,,733.605,0.9932,4130,733.743,1980.145,1929,2007,686,782,734.0,bright,True,,1976.9907,2009.3383,1993.1645
10-129,images/10-129.jpg,10,129,,Rare,True,True,,733.605,0.9932,4130,733.743,1980.145,1929,2007,686,782,734.0,bright,True,,1976.9379,2009.3614,1993.1496
10-13,images/10-13.jpg,10,13,,Common,True,True,,733.574,0.9851,4493,733.637,1968.051,1930,2005,696,771,733.5,bright,True,,1976.9148,2009.2952,1993.105
10-130,images/10-130.jpg,10,130,,Rare,True,True,,733.605,0.9932,4130,733.743,1980.145,1929,2007,686,782,734.0,bright,True,,1976.9477,2009.2528,1993.1002
10-131,images/10-131.jpg,10,131,,Uncommon,True,True,,733.505,0.9991,5279,733.48,1968.192,1928,2008,695,772,733.5,bright,True,,1976.9007,2009.2999,1993.1003
10-132,images/10-132.jpg,10,132,,Common,True,True,,733.574,0.9851,4493,733.637,1968.051,1930,2005,696,771,733.5,bright,True,,1976.9707,2009.3459,1993.1583
10-133,images/10-133.jpg,10,133,,Common,True,True,,733.574,0.9851,4493,733.637,1968.051,1930,2005,696,771,733.5,bright,True,,1976.9505,2009.2617,1993.1061
10-134,images/10-134.jpg,10,134,,Uncommon,True,True,,733.505,0.9991,5279,733.48,1968.192,1928,2008,695,772,733.5,bright,True,,1977.0339,2009.2079,1993.1209
10-135,images/10-135.jpg,10,135,,Rare,True,False,no-core-component,,,,,,,,,,,,False,text-clipped,,,
10-136,images/10-136.jpg,10,136,,Uncommon,True,False,no-core-component,,,,,,,,,,,,False,text-too-thin,,,
10-137,images/10-137.jpg,10,137,,Uncommon,True,True,,733.505,0.9991,5279,733.48,1968.192,1928,2008,695,772,733.5,bright,True,,1976.8047,2009.2264,1993.0156
10-138,images/10-138.jpg,10,138,,Common,True,True,,733.574,0.9851,4493,733.637,1968.051,1930,2005,696,771,733.5,bright,True,,1976.9667,2009.2456,1993.1062
10-139,images/10-139.jpg,10,139,,Common,True,True,,733.574,0.9851,4493,733.637,1968.051,1930,2005,696,771,733.5,bright,True,,1976.9465,2009.2472,1993.0968
10-14,images/10-14.jpg,10,14,,Common,True,True,,733.574,0.9851,4493,733.637,1968.051,1930,2005,696,771,733.5,bright,True,,1977.1876,2009.1729,1993.1802
10-140,images/10-140.jpg,10,140,,Uncommon,True,True,,733.505,0.9991,5279,733.48,1968.192,1928,2008,695,772,733.5,bright,True,,1977.1103,2009.17,1993.1401
10-141,images/10-141.jpg,10,141,,Common,True,True,,733.574,0.9851,4493,733.637,1968.051,1930,2005,696,771,733.5,bright,True,,1977.1216,2009.1894,1993.1555
10-142,images/10-142.jpg,10,142,,Common,True,True,,733.574,0.9851,4493,733.637,1968.051,1930,2005,696,771,733.5,bright,True,,1977.0523,2009.3171,1993.1847
10-143,images/10-143.jpg,10,143,,Common,True,True,,733.574,0.9851,4493,733.637,1968.051,1930,2005,696,771,733.5,bright,True,,1977.0499,2009.2081,1993.129
10-144,images/10-144.jpg,10,144,,Common,True,True,,733.574,0.9851,4493,733.637,1968.051,1930,2005,696,771,733.5,bright,True,,1977.4243,2009.0916,1993.258
10-145,images/10-145.jpg,10,145,,Common,True,True,,733.574,0.9851,4493,733.637,1968.051,1930,2005,696,771,733.5,bright,True,,1976.889,2009.198,1993.0435
10-146,images/10-146.jpg,10,146,,Common,True,True,,733.574,0.9851,4493,733.637,1968.051,1930,2005,696,771,733.5,bright,True,,1977.2924,2009.1705,1993.2314
10-147,images/10-147.jpg,10,147,,Uncommon,True,True,,733.505,0.9991,5279,733.48,1968.192,1928,2008,695,772,733.5,bright,True,,1976.8557,2009.1847,1993.0202
